,Product_code,Warehouse,1 Month Forecast,MAE,MSE,RMSE,Mean,STD,MSE/Mean,RMSE/STD,KS Test Value,KS p-Value,Status
833,Product_0622,Whse_C...Sequential,-229.4015136,147.4350332,30272.16046,173.9889665,92.5,66.28411072,327.2665996,2.624897047,0.25,0.868981671,deploy
834,Product_0623,Whse_C...Sequential,-12.81740252,23.22421718,748.19365,27.35312871,18.38461538,14.3877002,40.69672573,1.901146696,0.384615385,0.299920197,retrain
835,Product_0623,Whse_J...Sequential,1.384498191,5.611285896,67.76767228,8.232112261,7.5,4.010403139,9.035689637,2.052689462,0.25,0.868981671,deploy
836,Product_0624,Whse_J...Sequential,3.661212169,2.394189644,13.77789848,3.711859168,4.5,1.979057015,3.061755218,1.875569597,0.416666667,0.255775185,retrain
837,Product_0625,Whse_J...Sequential,15.08588672,20.39818824,1451.882219,38.10357226,25.5,38.31340061,56.93655761,0.994523369,0.333333333,0.53609777,deploy and monitor
838,Product_0626,Whse_J...Sequential,-1.851607014,11.81646492,189.4386078,13.76366985,5.5,4.193248542,34.44338323,3.28234058,0.583333333,0.031436056,retrain
839,Product_0627,Whse_J...Sequential,589.8278429,141.3599363,31351.92999,177.0647621,344.5833333,119.0766268,90.98504471,1.486981676,0.25,0.868981671,deploy
840,Product_0627,Whse_S...Sequential,12.61773698,7.248538401,101.6800504,10.08365263,0.416666667,0.640095479,244.0321209,15.75335706,0.666666667,0.007859014,retrain
841,Product_0628,Whse_J...Sequential,24.1123956,39.11441143,1877.354452,43.32844853,74.08333333,22.87086332,25.34111747,1.894482422,0.5,0.099546772,retrain
842,Product_0629,Whse_J...Sequential,0.236590604,7.283669483,70.30368837,8.384729475,4.583333333,4.009537241,15.33898655,2.091196308,0.416666667,0.255775185,retrain
843,Product_0630,Whse_J...Sequential,3.917652412,4.066661592,29.83821329,5.462436571,2.25,1.738054468,13.26142813,3.142845447,0.25,0.868981671,deploy
844,Product_0631,Whse_C...Sequential,-0.663760569,28.40230188,1173.051683,34.24984209,23.07692308,31.45561351,50.83223959,1.08883084,0.461538462,0.126487703,retrain
845,Product_0631,Whse_J...Sequential,135.1966548,38.07952211,1899.947502,43.58838724,144.4166667,35.20525134,13.15601271,1.238121745,0.416666667,0.255775185,retrain
846,Product_0632,Whse_J...Sequential,122.4019545,75.15867542,10572.63845,102.8233361,91.61538462,49.27245831,115.4024348,2.086831866,0.230769231,0.897805704,deploy
847,Product_0633,Whse_J...Sequential,1.290981731,1.122321193,2.150441019,1.466438208,1,0.912870929,2.150441019,1.606402572,0.416666667,0.255775185,retrain
848,Product_0634,Whse_A...Sequential,92.75091743,91.2753314,10790.016,103.8750018,25.83333333,23.61437886,417.6780389,4.398803053,0.583333333,0.031436056,retrain
849,Product_0635,Whse_A...Sequential,404.009302,2796.560429,17310276.75,4160.562071,1116.666667,2610.18305,15501.74037,1.593973293,0.416666667,0.255775185,retrain
850,Product_0636,Whse_A...Sequential,812.1295068,603.0710209,615799.0436,784.7286433,567.5,684.2651167,1085.108447,1.146819594,0.333333333,0.53609777,deploy and monitor
851,Product_0637,Whse_A...Sequential,1.918637195,5.334081626,50.46283949,7.103720116,2.083333333,1.753963765,24.22216295,4.050095138,0.25,0.868981671,deploy
852,Product_0638,Whse_A...Sequential,-5.99E-25,1.291122211,3.58974946,1.894663416,0.818181818,1.526623239,4.387471562,1.24108121,0.454545455,0.211476088,retrain
853,Product_0639,Whse_A...Sequential,2.295726273,7.231049723,133.423089,11.55089126,4.833333333,5.241395065,27.60477704,2.203781841,0.25,0.868981671,deploy
854,Product_0639,Whse_C...Sequential,55.2063817,37.37546288,1622.702962,40.28278742,21.08333333,12.05859537,76.96614842,3.340587042,0.416666667,0.255775185,retrain
855,Product_0639,Whse_J...Sequential,28.49181269,34.44859681,2001.104399,44.73370541,48.83333333,37.59395637,40.97824709,1.189917469,0.416666667,0.255775185,retrain
856,Product_0639,Whse_S...Sequential,94.16836764,88.57059511,14482.69364,120.3440636,44.38461538,35.72660819,326.2998567,3.368471559,0.769230769,0.000499971,retrain
857,Product_0640,Whse_J...Sequential,-15.85805558,17.33162438,378.7360944,19.46114319,11.91666667,8.72217799,31.78204988,2.231225184,0.25,0.868981671,deploy
858,Product_0641,Whse_J...Sequential,7.569451281,8.500641426,110.7026166,10.5215311,7.666666667,6.004627845,14.43947173,1.752237003,0.333333333,0.53609777,deploy and monitor
859,Product_0642,Whse_A...Sequential,-4.732600564,4.209735546,26.73099486,5.170202594,1.583333333,1.656217243,16.8827336,3.121693495,0.416666667,0.255775185,retrain
860,Product_0642,Whse_C...Sequential,97.921146,89.43135148,12279.17641,110.8114453,51.53846154,28.10041167,238.2526766,3.943410032,0.615384615,0.01264927,retrain
861,Product_0642,Whse_J...Sequential,6.839319002,11.69830945,293.6291496,17.13561057,18.66666667,14.14999018,15.73013301,1.210998053,0.25,0.868981671,deploy
862,Product_0642,Whse_S...Sequential,88.40927642,117.08012,17384.06134,131.8486304,56.16666667,48.45931856,309.5085105,2.720810657,0.666666667,0.007859014,retrain
863,Product_0643,Whse_A...Sequential,83.04166017,31.57347252,1552.758902,39.40506188,25.83333333,24.81878769,60.10679621,1.587710987,0.5,0.099546772,retrain
864,Product_0643,Whse_J...Sequential,6.973267119,7.734506089,78.50877121,8.860517547,13.25,4.656984003,5.92519028,1.902630016,0.25,0.868981671,deploy
865,Product_0643,Whse_S...Sequential,27.47762166,44.4755551,3997.541836,63.22611673,6.916666667,19.38839143,577.9578558,3.261029516,0.916666667,1.78E-05,retrain
866,Product_0646,Whse_A...Sequential,2959.436913,675.0092576,835115.747,913.8466759,640.8,381.8452042,1303.239306,2.393238584,0.3,0.786929788,deploy
867,Product_0648,Whse_J...Sequential,1711.395147,1275.709906,2425451.694,1557.386174,783.3333333,386.9395589,3096.321311,4.024882279,0.666666667,0.007859014,retrain
868,Product_0649,Whse_J...Sequential,1539.620333,1217.128614,2333031.993,1527.426592,1233.333333,1243.203747,1891.647562,1.228621291,0.333333333,0.53609777,deploy and monitor
869,Product_0650,Whse_A...Sequential,1180.793697,569.5311947,731024.5525,854.9997383,774,434.2290975,944.4761661,1.969006092,0.363636364,0.479150365,deploy and monitor
870,Product_0651,Whse_J...Sequential,10.92404503,10.32598541,174.6290737,13.21472942,10.08333333,7.02920495,17.31858582,1.879974978,0.25,0.868981671,deploy
871,Product_0652,Whse_J...Sequential,847.6800271,214.2943409,77332.60785,278.0874104,285.8333333,120.4476604,270.5513977,2.308782168,0.5,0.099546772,retrain
872,Product_0653,Whse_J...Sequential,-54.07038324,134.4067105,29754.68715,172.4954699,155.8333333,77.50896006,190.9391689,2.225490702,0.333333333,0.53609777,deploy and monitor
873,Product_0654,Whse_J...Sequential,2798.49831,971.5449673,1830970.543,1353.133601,1685.75,560.7245499,1086.145955,2.413187726,0.416666667,0.255775185,retrain
874,Product_0655,Whse_J...Sequential,9.551808516,10.91200685,180.6638708,13.4411261,10.83333333,8.193832369,16.67666499,1.640395543,0.25,0.868981671,deploy
875,Product_0656,Whse_J...Sequential,0.472147849,19.8229389,599.318721,24.48098693,16.66666667,11.49879221,35.95912326,2.129005072,0.333333333,0.53609777,deploy and monitor
876,Product_0657,Whse_J...Sequential,6.018211422,36.70094401,2582.542498,50.81872193,15.33333333,8.399735446,168.4266847,6.050038392,0.333333333,0.53609777,deploy and monitor
877,Product_0658,Whse_C...Sequential,4840.560028,2220.089739,6763329.092,2600.640131,260.25,286.2499272,25987.81591,9.085208008,1,7.40E-07,retrain
878,Product_0658,Whse_J...Sequential,132.4630733,31.22254548,1716.312182,41.42839825,29.16666667,13.41537261,58.8449891,3.088128781,0.416666667,0.255775185,retrain
879,Product_0659,Whse_J...Sequential,27.65679705,21.7529309,863.929743,29.39268179,13.91666667,12.36566708,62.07878393,2.37695885,0.25,0.868981671,deploy
880,Product_0660,Whse_J...Sequential,515.2750261,368.3940278,177700.3746,421.5452225,229.4166667,148.5846887,774.5748259,2.837070402,0.5,0.099546772,retrain
881,Product_0661,Whse_J...Sequential,3.614609437,17.51168418,694.6688649,26.35657157,11.25,13.92315218,61.74834354,1.893003195,0.25,0.868981671,deploy
882,Product_0662,Whse_J...Sequential,-3.318938691,152.8447281,32996.21544,181.6486043,253.3333333,137.8001774,130.2482188,1.318202979,0.25,0.868981671,deploy
883,Product_0663,Whse_J...Sequential,50.04213003,194.9043087,53844.33612,232.0438237,242.5,127.3528563,222.0384995,1.822054334,0.75,0.001496955,retrain
884,Product_0664,Whse_C...Sequential,-6.240652426,62.62993104,6515.678328,80.71975178,94.83333333,71.17681426,68.7066256,1.134073681,0.583333333,0.031436056,retrain
885,Product_0664,Whse_J...Sequential,3847.990915,2008.436685,5526211.645,2350.789579,3490,1490.846069,1583.441732,1.576815762,0.416666667,0.255775185,retrain
886,Product_0664,Whse_S...Sequential,575.1729663,534.4591937,523094.6603,723.2528329,150.0833333,196.498286,3485.361424,3.680708101,0.583333333,0.031436056,retrain
887,Product_0665,Whse_J...Sequential,167.1543557,73.88266335,8670.26899,93.11427919,38.69230769,33.35216431,224.0824987,2.791851178,0.461538462,0.126487703,retrain
888,Product_0666,Whse_J...Sequential,26.31924128,39.68661356,3426.504992,58.53635616,35.91666667,36.5500988,95.4015311,1.601537563,0.333333333,0.53609777,deploy and monitor
889,Product_0667,Whse_J...Sequential,102.9421418,55.24102432,10820.94631,104.0237776,59.58333333,97.39991302,181.6102878,1.068006884,0.416666667,0.255775185,retrain
890,Product_0668,Whse_J...Sequential,156.9225675,76.09808234,11500.47244,107.2402557,40.66666667,38.13645092,282.7985026,2.812014571,0.333333333,0.53609777,deploy and monitor
891,Product_0669,Whse_J...Sequential,14.33555743,22.12825381,1017.292243,31.89501909,15.33333333,14.19702629,66.34514628,2.246598579,0.416666667,0.255775185,retrain
892,Product_0670,Whse_C...Sequential,-2.13E-20,5.943754517,115.6581337,10.75444716,2.363636364,2.900555661,48.93228735,3.70771963,0.454545455,0.211476088,retrain
893,Product_0670,Whse_J...Sequential,126.6748494,350.4990275,181601.9492,426.147802,223.8333333,227.670754,811.326653,1.871772261,0.5,0.099546772,retrain
894,Product_0671,Whse_J...Sequential,173.165,92.98047782,23207.32412,152.3395028,75.33333333,64.53724162,308.0618246,2.360489835,0.25,0.868981671,deploy
895,Product_0672,Whse_J...Sequential,230.4261786,160.1045625,37551.19371,193.7813038,199.6666667,66.8671984,188.0694176,2.898002435,0.5,0.099546772,retrain
896,Product_0672,Whse_S...Sequential,149.5135155,98.97295822,16129.44873,127.0017666,7.416666667,8.939223804,2174.757132,14.20724768,0.75,0.001496955,retrain
897,Product_0673,Whse_J...Sequential,7.638645111,3.138470204,22.20121011,4.71181601,1.333333333,1.490711985,16.65090759,3.160782269,0.333333333,0.53609777,deploy and monitor
898,Product_0674,Whse_J...Sequential,4.702449323,3.973781265,26.95554366,5.191872847,1.083333333,1.114924013,24.8820403,4.656705555,0.416666667,0.255775185,retrain
899,Product_0675,Whse_J...Sequential,21.04220795,9.365640831,207.1375461,14.39227384,8,5.196152423,25.89219327,2.769794391,0.25,0.868981671,deploy
900,Product_0676,Whse_J...Sequential,-653.5995861,580.3405166,562212.0108,749.8079826,280.8333333,257.0168066,2001.941878,2.917350007,0.333333333,0.53609777,deploy and monitor
901,Product_0677,Whse_J...Sequential,817.0605104,20233.72252,646282795.3,25422.09266,23603.33333,18239.96315,27380.99684,1.393757896,0.5,0.099546772,retrain
902,Product_0677,Whse_S...Sequential,9481.071449,12742.29604,333821112.6,18270.77209,17091.66667,15981.36719,19531.22063,1.143254633,0.25,0.868981671,deploy
903,Product_0678,Whse_J...Sequential,395.6219245,194.350546,53288.41314,230.8428321,114.1666667,123.2516621,466.7598231,1.872938897,0.583333333,0.031436056,retrain
904,Product_0679,Whse_J...Sequential,50.38450553,184.0494254,65345.71174,255.6280731,85,69.34214688,768.7730793,3.686474743,0.333333333,0.53609777,deploy and monitor
905,Product_0680,Whse_J...Sequential,-11.32571415,157.2892931,56531.66421,237.7638833,94.16666667,99.62080885,600.3362571,2.386688946,0.416666667,0.255775185,retrain
906,Product_0681,Whse_J...Sequential,447.9611334,326.732857,169092.1741,411.2081882,272.5,213.4293404,620.5217396,1.926671317,0.333333333,0.53609777,deploy and monitor
907,Product_0682,Whse_J...Sequential,-12.01182762,205.1655351,68088.73857,260.9381892,128.3333333,122.5991662,530.5615993,2.128384697,0.25,0.868981671,deploy
908,Product_0683,Whse_J...Sequential,271.8592616,230.2654193,77864.10207,279.0413985,215,149.1364029,362.1586143,1.871048202,0.25,0.868981671,deploy
909,Product_0684,Whse_J...Sequential,2835.567918,600.7503044,552987.041,743.6309845,468.3333333,340.0204242,1180.755248,2.187018577,0.5,0.099546772,retrain
910,Product_0685,Whse_J...Sequential,1097.594514,3098.68167,13918492.4,3730.749576,1978.333333,2268.88678,7035.463724,1.644308393,0.666666667,0.007859014,retrain
911,Product_0685,Whse_S...Sequential,1492.419486,1589.315755,5748124.039,2397.524565,457.5,996.5617977,12564.20555,2.405796179,0.416666667,0.255775185,retrain
912,Product_0686,Whse_J...Sequential,42.75548326,192.8611352,77539.20769,278.4586283,205.8333333,242.6746221,376.7087013,1.14745673,0.25,0.868981671,deploy
913,Product_0687,Whse_J...Sequential,-1791.202152,291.9357977,321773.4643,567.2507949,140,241.0048409,2298.381888,2.35369046,0.5,0.099546772,retrain
914,Product_0688,Whse_J...Sequential,73.13219722,157.1877944,42859.75231,207.0259701,122.5,178.9378384,349.875529,1.156971449,0.25,0.868981671,deploy
915,Product_0689,Whse_J...Sequential,1016.217849,825.5514745,1048253.26,1023.8424,600,489.0335839,1747.088766,2.093603453,0.692307692,0.002874834,retrain
916,Product_0690,Whse_J...Sequential,-15.68281599,7297.263895,186998289.5,13674.73179,7065,11586.56154,26468.26461,1.180223463,0.416666667,0.255775185,retrain
917,Product_0691,Whse_J...Sequential,12.37363119,41.81169227,7599.503435,87.17513083,40,81.03497187,189.9875859,1.075771717,0.333333333,0.53609777,deploy and monitor
918,Product_0692,Whse_J...Sequential,-1.08E-17,87.55250634,50348.47154,224.3846509,89.09090909,213.9436861,565.135905,1.048802397,0.363636364,0.479150365,deploy and monitor
919,Product_0693,Whse_J...Sequential,-13.23468234,22.25034883,594.7673161,24.38785181,12.5,12.51998403,47.58138528,1.947913972,0.75,0.001496955,retrain
920,Product_0694,Whse_J...Sequential,31.64576853,12.23074524,269.3688541,16.41246033,9.333333333,10.49867717,28.86094865,1.56328841,0.333333333,0.730111065,deploy
921,Product_0695,Whse_J...Sequential,105.6980227,204.6690626,103882.8148,322.3085708,209.6153846,184.6354156,495.5877402,1.745648687,0.307692308,0.588196066,deploy and monitor
922,Product_0696,Whse_J...Sequential,41.35463987,67.20192366,6919.574079,83.1839773,29.16666667,33.59274062,237.2425399,2.476248611,0.333333333,0.53609777,deploy and monitor
923,Product_0697,Whse_J...Sequential,148.3495619,58.79470469,5306.219513,72.84380216,20.83333333,17.17960677,254.6985366,4.240132101,0.583333333,0.031436056,retrain
924,Product_0698,Whse_J...Sequential,55.61695733,49.19216348,3764.53428,61.35580071,25,35.35533906,150.5813712,1.73540411,0.583333333,0.031436056,retrain
925,Product_0699,Whse_J...Sequential,98.7038942,60.41490282,4875.329672,69.82356101,41.66666667,31.18047822,117.0079121,2.239335796,0.416666667,0.255775185,retrain
926,Product_0700,Whse_J...Sequential,347.6808561,153.382313,39719.09913,199.2965106,237.5,108.2531755,167.2383121,1.841022304,0.333333333,0.53609777,deploy and monitor
927,Product_0701,Whse_J...Sequential,65.29195811,69.97874443,8925.75597,94.47621907,47.91666667,64.91848521,186.2766463,1.455305354,0.333333333,0.53609777,deploy and monitor
928,Product_0702,Whse_J...Sequential,368.4032464,96.26494063,20276.02084,142.3938933,60.41666667,41.40543107,335.6031036,3.439014873,0.333333333,0.53609777,deploy and monitor
929,Product_0703,Whse_J...Sequential,66.68611097,31.65660682,1247.293867,35.31704783,36.66666667,25.86288632,34.01710547,1.365549359,0.5,0.099546772,retrain
930,Product_0704,Whse_J...Sequential,31.64873401,32.67039131,1437.951461,37.92033044,38.53846154,25.9277558,37.31211375,1.46253809,0.307692308,0.588196066,deploy and monitor
931,Product_0705,Whse_J...Sequential,543.9537086,355.1967877,221571.4613,470.7137785,445.8333333,162.92679,496.9827169,2.889112212,0.416666667,0.255775185,retrain
932,Product_0706,Whse_J...Sequential,40.36600667,157.9708751,39939.76941,199.8493668,189.5833333,157.6052338,210.6713112,1.268037628,0.333333333,0.53609777,deploy and monitor
933,Product_0707,Whse_J...Sequential,44.12247539,147.201825,45258.72026,212.7409699,143.75,176.8135199,314.8432714,1.20319402,0.5,0.099546772,retrain
934,Product_0708,Whse_J...Sequential,-0.202457973,51.06612848,3666.969721,60.55550942,100,98.95285073,36.66969721,0.611963263,0.25,0.868981671,deploy
935,Product_0709,Whse_J...Sequential,124.9472552,48.59966778,4425.633597,66.52543572,91.66666667,43.70036867,48.27963924,1.522308341,0.416666667,0.255775185,retrain
936,Product_0710,Whse_J...Sequential,-46.14725309,162.0391364,73359.49094,270.8495725,66.66666667,85.59432743,1100.392364,3.164340216,0.333333333,0.53609777,deploy and monitor
937,Product_0711,Whse_J...Sequential,79.23296475,27.06914677,1366.281824,36.96324964,40.75,17.30185443,33.52838832,2.136375022,0.333333333,0.53609777,deploy and monitor
938,Product_0712,Whse_J...Sequential,57.49985039,29.42853195,1017.738149,31.90200854,32.08333333,20.85448926,31.72170854,1.52974298,0.5,0.099546772,retrain
939,Product_0713,Whse_J...Sequential,414.7279275,127.5924012,25786.85453,160.5828588,282.6923077,81.42045161,91.21880515,1.972266864,0.230769231,0.897805704,deploy
940,Product_0714,Whse_J...Sequential,93.5430578,60.66997558,5896.408467,76.78807503,83.75,68.59072459,70.40487722,1.119511063,0.25,0.868981671,deploy
